points,direction,correction
"[[352.40625, 84.0], [353.71875, 85.0], [355.125, 86.0], [356.390625, 87.0], [357.796875, 87.0], [359.109375, 88.0], [0.328125, 90.0], [1.78125, 91.0], [2.984375, 92.0], [4.34375, 93.0], [5.734375, 94.0], [6.9375, 96.0], [8.296875, 97.0], [9.640625, 99.0], [10.953125, 100.0], [12.21875, 102.0], [13.5625, 104.0], [14.890625, 106.0], [16.203125, 109.0], [17.46875, 111.0], [18.734375, 114.0], [20.125, 115.0], [21.453125, 113.0], [28.28125, 103.0], [34.953125, 104.0], [36.296875, 105.0], [42.125, 372.0], [43.46875, 368.0], [44.8125, 364.0], [316.15625, 94.0], [317.578125, 93.0], [318.890625, 93.0], [320.296875, 92.0], [321.609375, 92.0], [322.9375, 91.0], [324.3125, 91.0], [325.609375, 90.0], [326.953125, 90.0], [328.28125, 90.0], [329.671875, 88.0], [332.28125, 91.0], [333.625, 90.0], [334.984375, 90.0], [336.359375, 90.0], [337.609375, 90.0], [339.015625, 90.0], [340.296875, 90.0], [341.640625, 90.0], [348.46875, 81.0], [349.75, 82.0], [351.15625, 84.0]]",44,0
"[[352.640625, 85.0], [353.890625, 85.0], [355.265625, 86.0], [356.484375, 87.0], [357.90625, 87.0], [359.140625, 88.0], [0.5, 90.0], [1.78125, 91.0], [3.171875, 92.0], [4.4375, 93.0], [5.703125, 94.0], [7.0625, 96.0], [8.359375, 97.0], [9.65625, 99.0], [11.03125, 101.0], [12.359375, 102.0], [13.59375, 104.0], [14.9375, 106.0], [16.265625, 109.0], [17.5625, 111.0], [18.84375, 114.0], [20.234375, 115.0], [21.578125, 113.0], [28.390625, 103.0], [34.953125, 104.0], [42.125, 373.0], [43.484375, 368.0], [44.84375, 364.0], [316.34375, 94.0], [317.6875, 93.0], [318.9375, 93.0], [320.265625, 92.0], [321.734375, 92.0], [323.046875, 91.0], [324.40625, 91.0], [325.734375, 90.0], [327.0625, 90.0], [328.421875, 90.0], [329.703125, 88.0], [332.328125, 91.0], [333.703125, 90.0], [335.0625, 90.0], [336.359375, 90.0], [337.65625, 90.0], [339.0625, 90.0], [340.40625, 90.0], [341.734375, 90.0], [345.96875, 80.0], [347.1875, 81.0], [348.484375, 81.0], [349.90625, 82.0], [351.203125, 84.0]]",46,0
"[[352.609375, 85.0], [353.890625, 85.0], [355.3125, 86.0], [356.640625, 87.0], [357.859375, 88.0], [359.234375, 89.0], [0.59375, 90.0], [1.859375, 91.0], [3.234375, 92.0], [4.421875, 93.0], [5.75, 94.0], [7.09375, 96.0], [8.375, 97.0], [9.71875, 99.0], [11.078125, 101.0], [12.34375, 102.0], [13.609375, 104.0], [15.0, 107.0], [16.28125, 109.0], [17.625, 111.0], [18.90625, 114.0], [20.25, 115.0], [21.625, 113.0], [28.34375, 103.0], [35.0, 104.0], [36.359375, 106.0], [42.09375, 372.0], [43.46875, 368.0], [44.78125, 364.0], [315.953125, 94.0], [317.390625, 93.0], [318.75, 93.0], [320.046875, 92.0], [321.34375, 92.0], [322.75, 91.0], [324.109375, 91.0], [325.421875, 90.0], [326.75, 90.0], [328.0, 90.0], [329.5, 88.0], [332.0, 91.0], [333.40625, 90.0], [334.765625, 90.0], [336.03125, 90.0], [337.484375, 90.0], [338.671875, 90.0], [340.109375, 90.0], [341.453125, 90.0], [346.984375, 81.0], [348.171875, 81.0], [349.5625, 82.0], [350.90625, 84.0]]",48,0
"[[352.171875, 84.0], [353.4375, 85.0], [354.75, 86.0], [356.109375, 86.0], [357.375, 87.0], [358.78125, 88.0], [0.109375, 89.0], [1.34375, 90.0], [2.703125, 91.0], [3.9375, 93.0], [5.296875, 94.0], [6.65625, 95.0], [7.984375, 97.0], [9.203125, 98.0], [10.53125, 100.0], [11.8125, 102.0], [13.125, 104.0], [14.453125, 106.0], [15.765625, 108.0], [17.078125, 110.0], [18.375, 113.0], [19.671875, 115.0], [23.859375, 105.0], [26.546875, 105.0], [27.84375, 103.0], [29.171875, 103.0], [30.59375, 102.0], [34.578125, 105.0], [35.859375, 105.0], [41.625, 374.0], [42.953125, 368.0], [44.28125, 364.0], [315.953125, 94.0], [317.390625, 93.0], [318.625, 93.0], [320.046875, 92.0], [321.40625, 92.0], [322.6875, 91.0], [323.984375, 91.0], [325.453125, 91.0], [326.75, 90.0], [328.125, 90.0], [329.4375, 88.0], [332.03125, 91.0], [333.34375, 90.0], [334.8125, 90.0], [336.046875, 90.0], [337.390625, 90.0], [338.765625, 90.0], [340.0625, 90.0], [341.421875, 90.0], [346.9375, 81.0], [348.265625, 81.0], [349.578125, 82.0], [350.890625, 84.0]]",50,0
"[[352.40625, 84.0], [353.640625, 85.0], [354.953125, 86.0], [356.34375, 87.0], [357.59375, 87.0], [358.90625, 88.0], [3.296875, 47.0], [4.453125, 46.0], [6.140625, 45.0], [7.296875, 45.0], [8.6875, 45.0], [9.765625, 45.0], [11.15625, 45.0], [12.609375, 45.0], [14.046875, 44.0], [17.25, 111.0], [18.578125, 113.0], [19.890625, 115.0], [21.25, 114.0], [28.125, 103.0], [29.40625, 102.0], [32.015625, 109.0], [34.78125, 104.0], [36.15625, 105.0], [41.828125, 373.0], [316.203125, 94.0], [317.546875, 93.0], [318.9375, 93.0], [320.25, 92.0], [321.578125, 92.0], [322.84375, 91.0], [324.25, 91.0], [325.578125, 90.0], [326.90625, 90.0], [328.265625, 90.0], [329.703125, 88.0], [338.125, 45.0], [339.421875, 44.0], [340.46875, 44.0], [341.828125, 44.0], [343.296875, 43.0], [345.0, 42.0], [351.046875, 84.0]]",52,0
"[[352.921875, 85.0], [354.21875, 85.0], [355.484375, 86.0], [356.875, 87.0], [358.109375, 88.0], [359.453125, 89.0], [0.78125, 90.0], [2.140625, 91.0], [3.421875, 92.0], [4.734375, 93.0], [6.09375, 95.0], [7.3125, 96.0], [8.71875, 98.0], [9.953125, 99.0], [11.296875, 101.0], [12.5625, 103.0], [13.921875, 105.0], [15.265625, 107.0], [16.5625, 109.0], [17.796875, 112.0], [19.09375, 114.0], [20.515625, 115.0], [21.8125, 113.0], [27.265625, 104.0], [28.65625, 103.0], [29.96875, 102.0], [32.59375, 108.0], [33.953125, 105.0], [35.296875, 104.0], [41.046875, 377.0], [42.390625, 371.0], [43.734375, 367.0], [315.484375, 94.0], [316.796875, 94.0], [318.265625, 93.0], [319.5, 92.0], [320.859375, 92.0], [322.296875, 92.0], [323.578125, 91.0], [324.84375, 91.0], [326.28125, 90.0], [327.53125, 90.0], [328.96875, 89.0], [331.59375, 92.0], [332.9375, 90.0], [334.21875, 89.0], [335.5625, 90.0], [336.9375, 90.0], [338.3125, 90.0], [339.578125, 90.0], [340.984375, 90.0], [346.546875, 80.0], [347.796875, 81.0], [349.0625, 82.0], [350.421875, 83.0], [351.703125, 84.0]]",54,0
"[[353.203125, 85.0], [354.453125, 85.0], [355.859375, 86.0], [357.171875, 87.0], [358.46875, 88.0], [359.765625, 89.0], [1.078125, 90.0], [2.34375, 91.0], [3.71875, 92.0], [5.015625, 94.0], [6.359375, 95.0], [7.71875, 96.0], [8.953125, 98.0], [10.328125, 100.0], [11.65625, 102.0], [12.9375, 103.0], [14.1875, 105.0], [15.53125, 107.0], [16.859375, 110.0], [18.15625, 112.0], [19.453125, 115.0], [20.8125, 115.0], [22.1875, 112.0], [27.578125, 104.0], [29.03125, 103.0], [30.375, 102.0], [34.234375, 105.0], [35.671875, 105.0], [41.390625, 375.0], [42.71875, 369.0], [44.078125, 363.0], [315.78125, 94.0], [317.203125, 93.0], [318.53125, 93.0], [319.921875, 92.0], [321.265625, 92.0], [322.65625, 91.0], [323.875, 91.0], [325.3125, 91.0], [326.640625, 90.0], [327.96875, 90.0], [329.296875, 89.0], [331.9375, 91.0], [333.34375, 90.0], [334.671875, 90.0], [335.96875, 90.0], [337.328125, 90.0], [338.640625, 90.0], [339.9375, 90.0], [341.28125, 90.0], [346.875, 81.0], [348.21875, 81.0], [349.484375, 82.0], [350.84375, 84.0]]",56,0
"[[352.25, 84.0], [353.46875, 85.0], [354.921875, 86.0], [356.15625, 86.0], [357.546875, 87.0], [358.84375, 88.0], [0.171875, 89.0], [1.515625, 90.0], [2.8125, 92.0], [4.046875, 93.0], [5.453125, 94.0], [6.671875, 95.0], [7.96875, 97.0], [9.28125, 99.0], [10.703125, 100.0], [11.90625, 102.0], [13.234375, 104.0], [14.578125, 106.0], [15.90625, 108.0], [17.234375, 110.0], [18.53125, 113.0], [19.765625, 116.0], [27.953125, 104.0], [29.375, 103.0], [30.640625, 102.0], [33.296875, 107.0], [34.640625, 104.0], [35.9375, 105.0], [41.6875, 375.0], [43.046875, 368.0], [44.390625, 363.0], [315.953125, 94.0], [317.203125, 93.0], [318.625, 93.0], [319.984375, 92.0], [321.265625, 92.0], [322.71875, 91.0], [324.09375, 91.0], [325.40625, 91.0], [326.75, 90.0], [328.09375, 90.0], [329.46875, 88.0], [332.140625, 91.0], [333.46875, 90.0], [334.75, 90.0], [336.09375, 90.0], [337.484375, 90.0], [338.796875, 90.0], [340.171875, 90.0], [341.453125, 90.0], [348.40625, 81.0], [349.6875, 82.0], [351.0, 84.0]]",58,0
"[[353.015625, 85.0], [354.375, 85.0], [355.671875, 86.0], [356.921875, 87.0], [358.25, 88.0], [359.625, 89.0], [0.953125, 90.0], [2.21875, 91.0], [3.640625, 92.0], [4.953125, 94.0], [6.171875, 95.0], [7.5625, 96.0], [8.84375, 98.0], [10.203125, 100.0], [11.484375, 102.0], [12.78125, 104.0], [14.0625, 105.0], [15.40625, 107.0], [16.765625, 110.0], [18.046875, 112.0], [19.375, 115.0], [20.734375, 115.0], [22.125, 113.0], [27.59375, 104.0], [28.984375, 103.0], [30.234375, 101.0], [34.234375, 105.0], [35.578125, 105.0], [36.890625, 107.0], [41.28125, 376.0], [42.640625, 370.0], [43.984375, 365.0], [315.734375, 94.0], [317.015625, 94.0], [318.40625, 93.0], [319.734375, 92.0], [321.046875, 92.0], [322.390625, 91.0], [323.796875, 91.0], [325.21875, 91.0], [326.46875, 90.0], [327.921875, 90.0], [329.28125, 89.0], [331.96875, 91.0], [333.203125, 90.0], [334.5625, 90.0], [335.90625, 90.0], [337.25, 90.0], [338.703125, 90.0], [340.0, 90.0], [341.328125, 90.0], [346.875, 81.0], [348.140625, 81.0], [349.40625, 82.0], [350.859375, 84.0]]",60,0
"[[352.65625, 85.0], [354.03125, 85.0], [355.234375, 86.0], [356.671875, 87.0], [358.0, 88.0], [359.34375, 89.0], [0.53125, 90.0], [1.921875, 91.0], [3.265625, 92.0], [4.546875, 93.0], [5.9375, 94.0], [7.1875, 96.0], [8.53125, 98.0], [9.828125, 99.0], [11.125, 101.0], [12.421875, 102.0], [13.671875, 105.0], [15.03125, 107.0], [16.34375, 109.0], [17.640625, 111.0], [18.96875, 114.0], [20.265625, 115.0], [21.65625, 113.0], [27.09375, 104.0], [28.53125, 103.0], [33.765625, 106.0], [35.09375, 104.0], [40.90625, 378.0], [42.25, 372.0], [43.625, 367.0], [44.96875, 365.0], [315.8125, 94.0], [317.25, 93.0], [318.484375, 93.0], [319.828125, 92.0], [321.1875, 92.0], [322.53125, 91.0], [323.890625, 91.0], [325.25, 91.0], [326.546875, 90.0], [327.921875, 90.0], [329.265625, 89.0], [331.921875, 91.0], [333.3125, 90.0], [334.6875, 90.0], [335.984375, 90.0], [337.28125, 90.0], [338.65625, 90.0], [339.984375, 90.0], [341.3125, 90.0], [346.859375, 81.0], [348.1875, 81.0], [349.515625, 82.0], [350.890625, 84.0]]",62,0
"[[352.984375, 85.0], [354.234375, 85.0], [355.546875, 86.0], [356.984375, 87.0], [358.1875, 88.0], [359.625, 89.0], [0.953125, 90.0], [2.296875, 91.0], [3.578125, 92.0], [4.921875, 94.0], [6.25, 95.0], [7.53125, 96.0], [8.796875, 98.0], [10.171875, 100.0], [11.5, 102.0], [12.765625, 104.0], [14.125, 105.0], [15.453125, 107.0], [16.71875, 110.0], [18.03125, 112.0], [19.375, 115.0], [20.71875, 115.0], [22.109375, 113.0], [27.53125, 104.0], [28.921875, 103.0], [30.296875, 101.0], [34.28125, 105.0], [35.625, 105.0], [41.421875, 375.0], [42.765625, 369.0], [44.140625, 363.0], [315.4375, 94.0], [316.828125, 94.0], [318.15625, 93.0], [319.5, 92.0], [320.765625, 92.0], [322.15625, 92.0], [323.546875, 91.0], [324.828125, 91.0], [326.28125, 90.0], [327.5, 90.0], [328.890625, 89.0], [331.578125, 92.0], [332.921875, 90.0], [334.21875, 89.0], [335.5625, 90.0], [336.984375, 90.0], [338.234375, 90.0], [339.609375, 90.0], [340.984375, 90.0], [343.6875, 90.0], [346.546875, 80.0], [347.9375, 81.0], [349.109375, 82.0], [350.53125, 83.0], [351.734375, 84.0]]",64,0
"[[352.78125, 85.0], [354.125, 85.0], [355.546875, 86.0], [356.90625, 87.0], [358.140625, 88.0], [359.46875, 89.0], [0.75, 90.0], [2.125, 91.0], [3.4375, 92.0], [4.703125, 93.0], [6.046875, 95.0], [7.34375, 96.0], [8.75, 98.0], [10.09375, 100.0], [11.3125, 101.0], [12.71875, 103.0], [14.0625, 105.0], [15.375, 107.0], [16.671875, 110.0], [17.953125, 112.0], [19.328125, 115.0], [20.609375, 115.0], [22.0, 113.0], [27.53125, 104.0], [28.875, 103.0], [30.265625, 102.0], [34.1875, 105.0], [35.5, 105.0], [41.265625, 376.0], [42.625, 370.0], [43.96875, 365.0], [315.328125, 94.0], [316.6875, 94.0], [318.015625, 93.0], [319.390625, 92.0], [320.671875, 92.0], [322.09375, 91.0], [323.484375, 91.0], [324.765625, 91.0], [326.21875, 90.0], [327.515625, 90.0], [328.828125, 89.0], [331.53125, 92.0], [332.828125, 90.0], [334.21875, 89.0], [335.609375, 90.0], [336.84375, 90.0], [338.28125, 90.0], [339.515625, 90.0], [340.859375, 90.0], [346.40625, 81.0], [347.71875, 81.0], [349.015625, 82.0], [350.390625, 83.0], [351.671875, 84.0]]",66,0
"[[352.265625, 84.0], [353.5625, 85.0], [354.9375, 86.0], [356.28125, 87.0], [357.53125, 87.0], [358.859375, 88.0], [0.265625, 89.0], [1.5625, 90.0], [2.828125, 92.0], [4.15625, 93.0], [5.578125, 94.0], [6.875, 96.0], [8.171875, 97.0], [9.515625, 99.0], [10.828125, 100.0], [12.09375, 102.0], [13.390625, 104.0], [14.734375, 106.0], [16.09375, 108.0], [17.359375, 111.0], [18.703125, 113.0], [20.046875, 115.0], [21.34375, 114.0], [28.203125, 103.0], [34.890625, 104.0], [36.28125, 105.0], [42.015625, 372.0], [43.375, 368.0], [44.703125, 364.0], [315.109375, 95.0], [316.390625, 94.0], [317.765625, 93.0], [319.109375, 93.0], [320.390625, 92.0], [321.828125, 92.0], [323.140625, 91.0], [324.515625, 91.0], [325.84375, 90.0], [327.125, 90.0], [328.453125, 90.0], [329.890625, 88.0], [332.484375, 90.0], [333.84375, 90.0], [335.1875, 89.0], [336.5625, 90.0], [337.84375, 90.0], [339.09375, 90.0], [340.46875, 90.0], [341.78125, 90.0], [346.0, 80.0], [347.390625, 81.0], [348.640625, 81.0], [349.984375, 82.0], [351.3125, 84.0]]",68,0
"[[351.9375, 84.0], [353.3125, 85.0], [354.65625, 86.0], [355.859375, 86.0], [357.203125, 87.0], [358.578125, 88.0], [359.859375, 89.0], [1.171875, 90.0], [2.5625, 91.0], [3.8125, 92.0], [5.125, 94.0], [6.546875, 95.0], [7.765625, 97.0], [9.109375, 98.0], [10.484375, 100.0], [11.734375, 102.0], [13.109375, 104.0], [14.375, 106.0], [15.703125, 108.0], [17.046875, 110.0], [18.375, 113.0], [19.640625, 115.0], [21.0625, 115.0], [23.796875, 105.0], [26.484375, 105.0], [27.84375, 104.0], [29.140625, 103.0], [30.578125, 102.0], [33.109375, 107.0], [34.546875, 105.0], [35.921875, 105.0], [41.65625, 375.0], [43.03125, 368.0], [44.359375, 364.0], [315.890625, 94.0], [317.234375, 93.0], [318.46875, 93.0], [319.90625, 92.0], [321.25, 92.0], [322.515625, 91.0], [323.84375, 91.0], [325.25, 91.0], [326.546875, 90.0], [328.0, 90.0], [329.265625, 89.0], [331.9375, 91.0], [333.28125, 90.0], [334.671875, 90.0], [336.0, 90.0], [337.3125, 90.0], [338.546875, 90.0], [339.9375, 90.0], [341.25, 90.0], [346.75, 81.0], [348.09375, 81.0], [349.359375, 82.0], [350.734375, 84.0]]",70,0
"[[353.03125, 85.0], [354.265625, 85.0], [355.71875, 86.0], [357.0625, 87.0], [358.296875, 88.0], [359.625, 89.0], [0.90625, 90.0], [2.328125, 91.0], [3.625, 92.0], [4.859375, 94.0], [6.203125, 95.0], [7.5625, 96.0], [8.828125, 98.0], [10.21875, 100.0], [11.453125, 102.0], [12.828125, 103.0], [14.078125, 105.0], [15.375, 107.0], [16.71875, 110.0], [18.078125, 112.0], [19.3125, 115.0], [20.71875, 115.0], [22.09375, 113.0], [27.484375, 104.0], [28.84375, 103.0], [30.1875, 101.0], [34.234375, 105.0], [35.609375, 105.0], [36.875, 108.0], [41.375, 375.0], [42.734375, 369.0], [44.0625, 363.0], [316.265625, 94.0], [317.5625, 93.0], [319.0, 93.0], [320.296875, 92.0], [321.65625, 92.0], [323.015625, 91.0], [324.328125, 91.0], [325.6875, 90.0], [326.96875, 90.0], [328.34375, 90.0], [329.671875, 88.0], [332.3125, 91.0], [333.75, 90.0], [335.015625, 90.0], [336.34375, 90.0], [337.71875, 90.0], [339.0, 90.0], [340.453125, 90.0], [341.734375, 91.0], [345.921875, 80.0], [347.328125, 81.0], [348.59375, 81.0], [349.9375, 82.0], [351.21875, 84.0]]",72,0
"[[352.625, 85.0], [354.0, 85.0], [355.34375, 86.0], [356.625, 87.0], [357.921875, 88.0], [359.296875, 89.0], [0.640625, 90.0], [1.953125, 91.0], [3.21875, 92.0], [4.609375, 93.0], [5.84375, 94.0], [7.140625, 96.0], [8.546875, 98.0], [9.8125, 99.0], [11.109375, 101.0], [12.453125, 103.0], [13.78125, 105.0], [15.09375, 107.0], [16.390625, 109.0], [17.75, 111.0], [19.0625, 114.0], [20.390625, 115.0], [21.828125, 113.0], [27.28125, 104.0], [28.546875, 103.0], [29.953125, 102.0], [32.515625, 108.0], [33.921875, 105.0], [35.21875, 104.0], [41.0, 378.0], [42.359375, 371.0], [43.71875, 367.0], [315.703125, 94.0], [317.109375, 94.0], [318.375, 93.0], [319.75, 92.0], [321.0625, 92.0], [322.4375, 91.0], [323.75, 91.0], [325.140625, 91.0], [326.453125, 90.0], [327.84375, 90.0], [329.234375, 89.0], [331.78125, 92.0], [333.09375, 90.0], [334.546875, 90.0], [335.859375, 90.0], [337.15625, 90.0], [338.546875, 90.0], [339.8125, 90.0], [341.234375, 90.0], [346.75, 80.0], [348.046875, 81.0], [349.3125, 82.0], [350.6875, 84.0]]",74,0
"[[353.234375, 85.0], [354.625, 86.0], [355.875, 86.0], [357.25, 87.0], [358.578125, 88.0], [359.96875, 89.0], [1.1875, 90.0], [2.5, 91.0], [3.921875, 92.0], [5.140625, 94.0], [6.421875, 95.0], [7.828125, 97.0], [9.0625, 98.0], [10.375, 100.0], [11.75, 102.0], [12.984375, 104.0], [14.296875, 106.0], [15.703125, 108.0], [16.9375, 110.0], [18.3125, 112.0], [19.546875, 115.0], [20.984375, 115.0], [23.6875, 106.0], [26.421875, 105.0], [27.71875, 104.0], [29.109375, 103.0], [30.515625, 102.0], [33.078125, 107.0], [34.390625, 105.0], [35.765625, 105.0], [41.515625, 375.0], [42.875, 369.0], [44.21875, 364.0], [316.171875, 94.0], [317.59375, 93.0], [318.9375, 93.0], [320.25, 92.0], [321.59375, 92.0], [322.90625, 91.0], [324.328125, 91.0], [325.6875, 90.0], [326.921875, 90.0], [328.34375, 90.0], [329.65625, 88.0], [332.40625, 91.0], [333.6875, 90.0], [334.96875, 90.0], [336.40625, 90.0], [337.703125, 90.0], [339.0, 90.0], [340.40625, 90.0], [341.65625, 90.0], [347.28125, 81.0], [348.46875, 81.0], [349.8125, 82.0], [351.21875, 84.0]]",76,0
"[[352.21875, 84.0], [353.5625, 85.0], [354.875, 86.0], [356.25, 86.0], [357.5, 87.0], [358.796875, 88.0], [0.140625, 89.0], [1.53125, 90.0], [2.875, 92.0], [4.09375, 93.0], [5.46875, 94.0], [6.75, 95.0], [8.140625, 97.0], [9.421875, 99.0], [10.765625, 100.0], [11.953125, 102.0], [13.3125, 104.0], [14.609375, 106.0], [15.921875, 108.0], [17.265625, 110.0], [18.59375, 113.0], [19.890625, 115.0], [21.25, 114.0], [28.078125, 103.0], [29.421875, 102.0], [32.03125, 107.0], [34.78125, 104.0], [36.140625, 105.0], [41.8125, 372.0], [43.1875, 367.0], [44.515625, 364.0], [316.3125, 94.0], [317.75, 93.0], [319.03125, 93.0], [320.390625, 92.0], [321.765625, 92.0], [323.03125, 91.0], [324.375, 91.0], [325.765625, 90.0], [327.046875, 90.0], [328.390625, 90.0], [329.71875, 88.0], [332.375, 91.0], [333.71875, 90.0], [335.078125, 89.0], [336.390625, 90.0], [337.8125, 90.0], [339.125, 90.0], [340.421875, 90.0], [341.796875, 91.0], [345.921875, 81.0], [347.328125, 81.0], [348.609375, 81.0], [349.96875, 82.0], [351.1875, 84.0]]",78,0
"[[352.875, 85.0], [354.171875, 85.0], [355.421875, 86.0], [356.765625, 87.0], [358.140625, 88.0], [359.359375, 89.0], [0.796875, 90.0], [2.046875, 91.0], [3.40625, 92.0], [4.734375, 93.0], [6.03125, 95.0], [7.34375, 96.0], [8.59375, 98.0], [9.921875, 99.0], [11.28125, 101.0], [12.515625, 103.0], [13.84375, 105.0], [15.171875, 107.0], [16.484375, 109.0], [17.828125, 112.0], [19.140625, 114.0], [20.484375, 115.0], [21.78125, 113.0], [27.28125, 104.0], [28.671875, 103.0], [30.015625, 102.0], [33.96875, 105.0], [35.25, 104.0], [40.984375, 378.0], [42.34375, 371.0], [43.6875, 367.0], [315.453125, 94.0], [316.765625, 94.0], [318.078125, 93.0], [319.46875, 92.0], [320.828125, 92.0], [322.125, 92.0], [323.5625, 91.0], [324.78125, 91.0], [326.125, 90.0], [327.46875, 90.0], [328.828125, 89.0], [331.40625, 92.0], [332.796875, 90.0], [334.140625, 90.0], [335.453125, 90.0], [336.796875, 90.0], [338.125, 90.0], [339.5, 90.0], [340.8125, 90.0], [346.421875, 82.0], [347.671875, 81.0], [348.953125, 82.0], [350.3125, 83.0], [351.578125, 84.0]]",80,0
"[[353.03125, 85.0], [354.40625, 85.0], [355.71875, 86.0], [357.078125, 87.0], [358.28125, 88.0], [359.6875, 89.0], [0.984375, 90.0], [2.265625, 91.0], [3.578125, 92.0], [4.9375, 94.0], [6.25, 95.0], [7.59375, 96.0], [8.859375, 98.0], [10.21875, 100.0], [11.5625, 102.0], [12.765625, 103.0], [14.09375, 105.0], [15.46875, 107.0], [16.703125, 110.0], [18.09375, 112.0], [19.3125, 115.0], [20.703125, 115.0], [22.140625, 113.0], [27.59375, 104.0], [28.9375, 103.0], [30.296875, 101.0], [34.25, 105.0], [35.546875, 105.0], [36.84375, 107.0], [41.296875, 376.0], [42.671875, 370.0], [44.015625, 365.0], [315.984375, 94.0], [317.234375, 93.0], [318.578125, 93.0], [320.046875, 92.0], [321.328125, 92.0], [322.71875, 91.0], [324.0625, 91.0], [325.34375, 91.0], [326.765625, 90.0], [328.078125, 90.0], [329.421875, 89.0], [332.046875, 91.0], [333.359375, 90.0], [334.71875, 90.0], [336.140625, 90.0], [337.46875, 90.0], [338.828125, 90.0], [340.1875, 90.0], [341.484375, 90.0], [348.328125, 81.0], [349.59375, 82.0], [350.921875, 84.0]]",82,0
"[[352.09375, 84.0], [353.46875, 85.0], [354.6875, 86.0], [356.125, 86.0], [357.375, 87.0], [358.703125, 88.0], [0.09375, 89.0], [1.40625, 90.0], [2.625, 91.0], [4.0, 93.0], [5.25, 94.0], [6.59375, 95.0], [7.890625, 97.0], [9.203125, 98.0], [10.578125, 100.0], [11.921875, 102.0], [13.25, 104.0], [14.53125, 106.0], [15.8125, 108.0], [17.078125, 110.0], [18.453125, 113.0], [19.765625, 115.0], [23.828125, 105.0], [27.921875, 103.0], [29.34375, 103.0], [30.59375, 102.0], [33.296875, 107.0], [34.609375, 105.0], [35.9375, 105.0], [41.671875, 375.0], [43.015625, 369.0], [44.359375, 364.0], [316.234375, 94.0], [317.5625, 93.0], [319.03125, 93.0], [320.34375, 92.0], [321.59375, 92.0], [322.984375, 91.0], [324.4375, 91.0], [325.796875, 90.0], [327.0625, 90.0], [328.5, 90.0], [329.828125, 88.0], [332.453125, 91.0], [333.8125, 90.0], [335.234375, 89.0], [336.59375, 90.0], [337.875, 90.0], [339.25, 90.0], [340.578125, 90.0], [341.9375, 91.0], [346.171875, 81.0], [347.40625, 81.0], [348.796875, 81.0], [349.96875, 83.0], [351.3125, 84.0]]",84,0
"[[352.046875, 84.0], [353.375, 85.0], [354.640625, 86.0], [356.078125, 86.0], [357.328125, 87.0], [358.609375, 88.0], [0.03125, 89.0], [1.265625, 90.0], [2.609375, 91.0], [3.9375, 92.0], [5.28125, 94.0], [6.65625, 95.0], [7.875, 97.0], [9.25, 98.0], [10.546875, 100.0], [11.765625, 102.0], [13.15625, 104.0], [14.484375, 106.0], [15.8125, 108.0], [17.0625, 110.0], [18.390625, 113.0], [19.703125, 115.0], [23.796875, 105.0], [26.515625, 105.0], [27.890625, 104.0], [29.296875, 103.0], [30.65625, 102.0], [33.21875, 107.0], [34.546875, 105.0], [35.953125, 105.0], [41.640625, 375.0], [42.984375, 369.0], [44.328125, 364.0], [316.28125, 94.0], [317.546875, 93.0], [318.96875, 93.0], [320.3125, 92.0], [321.71875, 92.0], [323.03125, 91.0], [324.390625, 91.0], [325.65625, 90.0], [327.09375, 90.0], [328.375, 90.0], [329.859375, 88.0], [332.4375, 91.0], [333.75, 90.0], [335.109375, 89.0], [336.421875, 90.0], [337.765625, 90.0], [339.1875, 90.0], [340.515625, 90.0], [341.875, 90.0], [346.015625, 81.0], [347.375, 81.0], [348.75, 81.0], [350.078125, 83.0], [351.34375, 84.0]]",86,0
